MATR_ALUNO,ANO,MEDIA_FINAL,SITUACAO,COD_ATIV_CURRIC,FREQUENCIA,SIGLA
259,2019,63,Aprovado,CI1068,100,Aprovado
259,2019,32,R-nota,CM304,80,Reprovado
259,2019,70,Aprovado,CI1003,"93,3333333333333",Aprovado
259,2019,70,Aprovado,CI1056,"93,3333333333333",Aprovado
259,2019,40,R-nota,CMA211,"91,1111111111111",Reprovado
259,2019,35,R-nota,CM303,100,Reprovado
259,2019,83,Aprovado,CI1001,"93,3333333333333",Aprovado
259,2019,50,Aprovado,CI1210,100,Aprovado
259,2020,85,Aprovado,CI1212,80,Aprovado
259,2020,0,Reprovado por Frequencia,CI1002,"66,6666666666667",Repr. Freq
259,2020,9999,Matrícula,CI1057,100,Matricula
259,2020,9999,Matrícula,CI1212,100,Matricula
259,2020,9999,Matrícula,CE009,100,Matricula
259,2020,9999,Matrícula,CM303,100,Matricula
259,2020,9999,Matrícula,CI1002,100,Matricula
260,2019,85,Aprovado,CI1055,100,Aprovado
260,2019,96,Aprovado,CMA111,"97,7777777777778",Aprovado
260,2019,100,Aprovado,CI1068,100,Aprovado
260,2019,97,Aprovado,CM304,100,Aprovado
260,2019,95,Aprovado,CI1003,100,Aprovado
260,2019,92,Aprovado,CI1056,100,Aprovado
260,2019,90,Aprovado,CMA211,100,Aprovado
260,2019,100,Aprovado,CM303,100,Aprovado
260,2019,98,Aprovado,CI1001,100,Aprovado
260,2019,92,Aprovado,CI1210,100,Aprovado
260,2020,100,Aprovado,CE009,100,Aprovado
260,2020,95,Aprovado,CI1002,100,Aprovado
260,2020,9999,Matrícula,CI1057,100,Matricula
260,2020,9999,Matrícula,CI1212,100,Matricula
260,2020,9999,Matrícula,CE009,100,Matricula
260,2020,9999,Matrícula,CI1237,100,Matricula
260,2020,9999,Matrícula,CI1002,100,Matricula
261,2019,92,Aprovado,CI1055,100,Aprovado
261,2019,83,Aprovado,CMA111,100,Aprovado
261,2019,82,Aprovado,CI1068,90,Aprovado
261,2019,62,Aprovado,CM304,90,Aprovado
261,2019,96,Aprovado,CI1003,"93,3333333333333",Aprovado
261,2019,74,Aprovado,CI1056,100,Aprovado
261,2019,72,Aprovado,CMA211,"97,7777777777778",Aprovado
261,2019,83,Aprovado,CM303,100,Aprovado
261,2019,84,Aprovado,CI1001,100,Aprovado
261,2019,83,Aprovado,CI1210,"96,6666666666667",Aprovado
261,2020,98,Aprovado,CI1212,100,Aprovado
261,2020,95,Aprovado,CI1002,100,Aprovado
261,2020,9999,Matrícula,CI1057,100,Matricula
261,2020,9999,Matrícula,CI1212,100,Matricula
261,2020,9999,Matrícula,CE009,100,Matricula
261,2020,9999,Matrícula,CI1237,100,Matricula
261,2020,9999,Matrícula,CI1002,100,Matricula
262,2019,70,Aprovado,CI1055,90,Aprovado
262,2019,70,Aprovado,CMA111,"95,5555555555556",Aprovado
262,2019,71,Aprovado,CI1068,100,Aprovado
262,2019,63,Aprovado,CM304,90,Aprovado
262,2019,79,Aprovado,CI1003,"76,6666666666667",Aprovado
262,2019,38,R-nota,CI1056,"96,6666666666667",Reprovado
262,2019,40,R-nota,CMA211,"88,8888888888889",Reprovado
262,2019,58,Aprovado,CM303,100,Aprovado
262,2019,90,Aprovado,CI1001,100,Aprovado
262,2019,61,Aprovado,CI1210,"96,6666666666667",Aprovado
262,2020,88,Aprovado,CI1212,90,Aprovado
262,2020,77,Aprovado,CMA211,100,Aprovado
262,2020,9999,Matrícula,CI1056,100,Matricula
262,2020,9999,Matrícula,CI1212,100,Matricula
262,2020,9999,Matrícula,CM042,100,Matricula
262,2020,9999,Matrícula,CE009,100,Matricula
262,2020,9999,Matrícula,CI1237,100,Matricula
262,2020,9999,Matrícula,CI1002,100,Matricula
263,2019,70,Aprovado,CI1055,90,Aprovado
263,2019,73,Aprovado,CMA111,"95,5555555555556",Aprovado
263,2019,76,Aprovado,CI1068,"96,6666666666667",Aprovado
263,2019,65,Aprovado,CM304,"93,3333333333333",Aprovado
263,2019,87,Aprovado,CI1003,"96,6666666666667",Aprovado
263,2019,32,R-nota,CI1056,"93,3333333333333",Reprovado
263,2019,50,Aprovado,CMA211,"88,8888888888889",Aprovado
263,2019,73,Aprovado,CM303,100,Aprovado
263,2019,44,R-nota,CI1001,"93,3333333333333",Reprovado
263,2019,71,Aprovado,CI1210,100,Aprovado
263,2020,93,Aprovado,CI1001,100,Aprovado
263,2020,9999,Matrícula,CI1056,100,Matricula
263,2020,9999,Matrícula,CI1212,100,Matricula
263,2020,9999,Matrícula,CI1237,100,Matricula
263,2020,9999,Matrícula,CI1001,100,Matricula
264,2019,42,R-nota,CI1055,90,Reprovado
264,2019,67,Aprovado,CMA111,"88,8888888888889",Aprovado
264,2019,73,Aprovado,CI1068,100,Aprovado
264,2019,40,R-nota,CM304,90,Reprovado
264,2019,95,Aprovado,CI1003,"86,6666666666667",Aprovado
264,2019,84,Aprovado,CI1055,"93,3333333333333",Aprovado
264,2019,50,Aprovado,CMA211,"95,5555555555556",Aprovado
264,2019,59,Aprovado,CM304,"93,3333333333333",Aprovado
264,2019,70,Aprovado,CM303,100,Aprovado
264,2019,72,Aprovado,CI1210,"93,3333333333333",Aprovado
264,2020,9999,Matrícula,CI1212,100,Matricula
264,2020,9999,Cancelado,CI1001,100,Cancelado
264,2020,9999,Matrícula,CI1056,100,Matricula
264,2020,9999,Matrícula,CI1212,100,Matricula
264,2020,9999,Matrícula,CI1237,100,Matricula
264,2020,9999,Matrícula,CI1001,100,Matricula
265,2019,71,Aprovado,CI1055,100,Aprovado
265,2019,78,Aprovado,CMA111,"95,5555555555556",Aprovado
265,2019,56,Aprovado,CI1068,"93,3333333333333",Aprovado
265,2019,62,Aprovado,CM304,"93,3333333333333",Aprovado
265,2019,81,Aprovado,CI1003,"96,6666666666667",Aprovado
265,2019,54,Aprovado,CI1056,"93,3333333333333",Aprovado
265,2019,67,Aprovado,CMA211,"95,5555555555556",Aprovado
265,2019,51,Aprovado,CM303,100,Aprovado
265,2019,86,Aprovado,CI1001,90,Aprovado
265,2019,71,Aprovado,CI1210,"96,6666666666667",Aprovado
265,2020,96,Aprovado,CI1212,100,Aprovado
265,2020,9999,Cancelado,CI1002,100,Cancelado
265,2020,9999,Matrícula,CI1057,100,Matricula
265,2020,9999,Matrícula,CI1212,100,Matricula
265,2020,9999,Matrícula,CE009,100,Matricula
265,2020,9999,Matrícula,CI1237,100,Matricula
265,2020,9999,Matrícula,CI1002,100,Matricula
266,2019,51,Aprovado,CI1055,100,Aprovado
266,2019,70,Aprovado,CMA111,"97,7777777777778",Aprovado
266,2019,21,R-nota,CI1068,"93,3333333333333",Reprovado
266,2019,40,R-nota,CM304,80,Reprovado
266,2019,79,Aprovado,CI1003,"91,6666666666667",Aprovado
266,2019,34,R-nota,CI1056,100,Reprovado
266,2019,40,R-nota,CMA211,100,Reprovado
266,2019,31,R-nota,CI1068,"93,3333333333333",Reprovado
266,2019,28,R-nota,CM303,100,Reprovado
266,2019,56,Aprovado,CI1001,"96,6666666666667",Aprovado
266,2020,83,Aprovado,CI1002,100,Aprovado
266,2020,9999,Matrícula,CI1056,100,Matricula
266,2020,9999,Matrícula,CI1068,100,Matricula
266,2020,9999,Matrícula,CM304,100,Matricula
266,2020,9999,Matrícula,CE009,100,Matricula
267,2019,71,Aprovado,CI1055,"96,6666666666667",Aprovado
267,2019,74,Aprovado,CMA111,"95,5555555555556",Aprovado
267,2019,81,Aprovado,CI1068,100,Aprovado
267,2019,58,Aprovado,CM304,"93,3333333333333",Aprovado
267,2019,88,Aprovado,CI1003,"93,3333333333333",Aprovado
267,2019,76,Aprovado,CI1056,"96,6666666666667",Aprovado
267,2019,53,Aprovado,CMA211,"95,5555555555556",Aprovado
267,2019,75,Aprovado,CM303,100,Aprovado
267,2019,91,Aprovado,CI1001,100,Aprovado
267,2019,80,Aprovado,CI1210,100,Aprovado
267,2020,9999,Matrícula,CI1057,100,Matricula
267,2020,9999,Matrícula,CI1212,100,Matricula
267,2020,9999,Matrícula,CE009,100,Matricula
267,2020,9999,Matrícula,CI1237,100,Matricula
267,2020,9999,Matrícula,CI1002,100,Matricula
268,2019,94,Aprovado,CI1055,"86,6666666666667",Aprovado
268,2019,70,Aprovado,CMA111,"91,1111111111111",Aprovado
268,2019,71,Aprovado,CI1068,"86,6666666666667",Aprovado
268,2019,75,Aprovado,CM304,"96,6666666666667",Aprovado
268,2019,82,Aprovado,CI1003,"83,3333333333333",Aprovado
268,2019,88,Aprovado,CI1056,"93,3333333333333",Aprovado
268,2019,70,Aprovado,CMA211,"95,5555555555556",Aprovado
268,2019,85,Aprovado,CM303,100,Aprovado
268,2019,87,Aprovado,CI1001,"83,3333333333333",Aprovado
268,2019,71,Aprovado,CI1210,"98,3333333333333",Aprovado
268,2020,9999,Matrícula,CI1057,100,Matricula
268,2020,9999,Matrícula,CI1212,100,Matricula
268,2020,9999,Matrícula,CE009,100,Matricula
268,2020,9999,Matrícula,CI1237,100,Matricula
268,2020,9999,Matrícula,CI1002,100,Matricula
269,2019,75,Aprovado,CI1055,100,Aprovado
269,2019,71,Aprovado,CMA111,"95,5555555555556",Aprovado
269,2019,65,Aprovado,CI1068,90,Aprovado
269,2019,74,Aprovado,CM304,"96,6666666666667",Aprovado
269,2019,77,Aprovado,CI1003,"93,3333333333333",Aprovado
269,2019,52,Aprovado,CI1056,"93,3333333333333",Aprovado
269,2019,54,Aprovado,CMA211,"91,1111111111111",Aprovado
269,2019,80,Aprovado,CM303,100,Aprovado
269,2019,93,Aprovado,CI1001,100,Aprovado
269,2019,80,Aprovado,CI1210,90,Aprovado
269,2020,84,Aprovado,CI1212,100,Aprovado
269,2020,9999,Matrícula,CI1057,100,Matricula
269,2020,9999,Matrícula,CI1212,100,Matricula
269,2020,9999,Matrícula,CE009,100,Matricula
269,2020,9999,Matrícula,CI1237,100,Matricula
269,2020,9999,Matrícula,CI1002,100,Matricula
270,2019,73,Aprovado,CI1055,100,Aprovado
270,2019,80,Aprovado,CMA111,"95,5555555555556",Aprovado
270,2019,93,Aprovado,CI1068,100,Aprovado
270,2019,88,Aprovado,CM304,100,Aprovado
270,2019,85,Aprovado,CI1003,"98,3333333333333",Aprovado
270,2019,85,Aprovado,CI1056,100,Aprovado
270,2019,92,Aprovado,CMA211,100,Aprovado
270,2019,88,Aprovado,CM303,100,Aprovado
270,2019,80,Aprovado,CI1001,"96,6666666666667",Aprovado
270,2019,90,Aprovado,CI1210,95,Aprovado
270,2020,9999,Matrícula,CI1057,100,Matricula
270,2020,9999,Matrícula,CI1212,100,Matricula
270,2020,9999,Matrícula,CE009,100,Matricula
270,2020,9999,Matrícula,CI1237,100,Matricula
270,2020,9999,Matrícula,CI1002,100,Matricula
271,2019,53,Aprovado,CI1055,90,Aprovado
271,2019,99,Aprovado,CMA111,"97,7777777777778",Aprovado
271,2019,70,Aprovado,CI1068,100,Aprovado
271,2019,65,Aprovado,CM304,"93,3333333333333",Aprovado
271,2019,99,Aprovado,CI1003,"86,6666666666667",Aprovado
271,2019,70,Aprovado,CI1056,100,Aprovado
271,2019,78,Aprovado,CMA211,100,Aprovado
271,2019,95,Aprovado,CM303,100,Aprovado
271,2019,88,Aprovado,CI1001,100,Aprovado
271,2019,82,Aprovado,CI1210,100,Aprovado
271,2020,9999,Matrícula,CI1212,100,Matricula
271,2020,83,Aprovado,CI1002,100,Aprovado
271,2020,9999,Matrícula,CI1057,100,Matricula
271,2020,9999,Matrícula,CI1212,100,Matricula
271,2020,9999,Matrícula,CE009,100,Matricula
271,2020,9999,Matrícula,CI1237,100,Matricula
271,2020,9999,Matrícula,CI1002,100,Matricula
272,2019,78,Aprovado,CI1055,"96,6666666666667",Aprovado
272,2019,90,Aprovado,CMA111,"91,1111111111111",Aprovado
272,2019,100,Aprovado,CI1068,100,Aprovado
272,2019,83,Aprovado,CM304,100,Aprovado
272,2019,93,Aprovado,CI1003,"96,6666666666667",Aprovado
272,2019,80,Aprovado,CI1056,"93,3333333333333",Aprovado
272,2019,87,Aprovado,CMA211,100,Aprovado
272,2019,83,Aprovado,CM303,100,Aprovado
272,2019,83,Aprovado,CI1001,"96,6666666666667",Aprovado
272,2019,70,Aprovado,CI1210,100,Aprovado
272,2020,100,Aprovado,CI1212,100,Aprovado
272,2020,9999,Matrícula,CI1057,100,Matricula
272,2020,9999,Matrícula,CI1212,100,Matricula
272,2020,9999,Matrícula,CE009,100,Matricula
272,2020,9999,Matrícula,CI1237,100,Matricula
272,2020,9999,Matrícula,CI1002,100,Matricula
273,2019,85,Aprovado,CI1055,"96,6666666666667",Aprovado
273,2019,98,Aprovado,CMA111,"88,8888888888889",Aprovado
273,2019,100,Aprovado,CI1068,100,Aprovado
273,2019,100,Aprovado,CM304,100,Aprovado
273,2019,100,Aprovado,CI1003,"93,3333333333333",Aprovado
273,2019,90,Aprovado,CI1056,90,Aprovado
273,2019,72,Aprovado,CMM202,100,Aprovado
273,2019,87,Aprovado,CM042,100,Aprovado
273,2019,78,Aprovado,CM303,100,Aprovado
273,2019,89,Aprovado,CI1001,"96,6666666666667",Aprovado
273,2019,90,Aprovado,CI1210,"96,6666666666667",Aprovado
273,2020,99,Aprovado,CI1212,100,Aprovado
273,2020,100,Aprovado,CE009,100,Aprovado
273,2020,9999,Matrícula,CI1057,100,Matricula
273,2020,9999,Matrícula,CI1212,100,Matricula
273,2020,9999,Matrícula,CE009,100,Matricula
273,2020,9999,Matrícula,CI1237,100,Matricula
273,2020,9999,Matrícula,CI1002,100,Matricula
274,2019,88,Aprovado,CI1055,100,Aprovado
274,2019,79,Aprovado,CMA111,"95,5555555555556",Aprovado
274,2019,84,Aprovado,CI1068,100,Aprovado
274,2019,65,Aprovado,CM304,"93,3333333333333",Aprovado
274,2019,88,Aprovado,CI1003,"93,3333333333333",Aprovado
274,2019,74,Aprovado,CI1056,100,Aprovado
274,2019,72,Aprovado,CMA211,"97,7777777777778",Aprovado
274,2019,78,Aprovado,CM303,100,Aprovado
274,2019,96,Aprovado,CI1001,100,Aprovado
274,2019,76,Aprovado,CI1210,95,Aprovado
274,2020,75,Aprovado,CI1212,100,Aprovado
274,2020,90,Aprovado,CI1002,100,Aprovado
274,2020,9999,Matrícula,CI1057,100,Matricula
274,2020,9999,Matrícula,CI1212,100,Matricula
274,2020,9999,Matrícula,CE009,100,Matricula
274,2020,9999,Matrícula,CI1237,100,Matricula
274,2020,9999,Matrícula,CI1002,100,Matricula
275,2019,80,Aprovado,CI1055,100,Aprovado
275,2019,93,Aprovado,CMA111,"97,7777777777778",Aprovado
275,2019,81,Aprovado,CI1068,"93,3333333333333",Aprovado
275,2019,65,Aprovado,CM304,90,Aprovado
275,2019,95,Aprovado,CI1003,90,Aprovado
275,2019,70,Aprovado,CI1056,100,Aprovado
275,2019,82,Aprovado,CMA211,100,Aprovado
275,2019,74,Aprovado,CM303,100,Aprovado
275,2019,90,Aprovado,CI1001,100,Aprovado
275,2019,80,Aprovado,CI1210,"96,6666666666667",Aprovado
275,2020,9999,Matrícula,CI1212,100,Matricula
275,2020,90,Aprovado,CI1002,100,Aprovado
275,2020,9999,Matrícula,CI1057,100,Matricula
275,2020,9999,Matrícula,CI1212,100,Matricula
275,2020,9999,Matrícula,CE009,100,Matricula
275,2020,9999,Matrícula,CI1237,100,Matricula
275,2020,9999,Matrícula,CI1002,100,Matricula
276,2019,75,Aprovado,CI1055,100,Aprovado
276,2019,9999,Equivalência de Disciplina,CMA111,100,Equivale
276,2019,9999,Equivalência de Disciplina,CMA211,100,Equivale
276,2019,93,Aprovado,CI1068,"96,6666666666667",Aprovado
276,2019,82,Aprovado,CM304,100,Aprovado
276,2019,95,Aprovado,CI1003,"96,6666666666667",Aprovado
276,2019,75,Aprovado,CE009,"86,6666666666667",Aprovado
276,2019,9999,Equivalência de Disciplina,CM303,100,Equivale
276,2019,73,Aprovado,CI1056,"96,6666666666667",Aprovado
276,2019,97,Aprovado,CI1062,"96,6666666666667",Aprovado
276,2019,81,Aprovado,CI1001,"96,6666666666667",Aprovado
276,2019,86,Aprovado,CI1210,95,Aprovado
276,2020,9999,Matrícula,CI1212,100,Matricula
276,2020,90,Aprovado,CI1002,100,Aprovado
276,2020,9999,Matrícula,CI1057,100,Matricula
276,2020,9999,Matrícula,CI1212,100,Matricula
276,2020,9999,Matrícula,CI1237,100,Matricula
276,2020,9999,Matrícula,CI1002,100,Matricula
277,2019,98,Aprovado,CI1055,90,Aprovado
277,2019,9999,Equivalência de Disciplina,CMA111,100,Equivale
277,2019,9999,Equivalência de Disciplina,CMA211,100,Equivale
277,2019,73,Aprovado,CI1068,100,Aprovado
277,2019,83,Aprovado,CM304,100,Aprovado
277,2019,96,Aprovado,CI1003,"86,6666666666667",Aprovado
277,2019,9999,Equivalência de Disciplina,CE009,100,Equivale
277,2019,9999,Equivalência de Disciplina,CM303,100,Equivale
277,2019,89,Aprovado,CI1056,"86,6666666666667",Aprovado
277,2019,89,Aprovado,CI1062,90,Aprovado
277,2019,92,Aprovado,CI1001,"96,6666666666667",Aprovado
277,2019,84,Aprovado,CI1210,90,Aprovado
277,2020,9999,Cancelado,CI1212,100,Cancelado
277,2020,9999,Cancelado,CI1002,100,Cancelado
277,2020,9999,Matrícula,CI1057,100,Matricula
277,2020,9999,Matrícula,CI1212,100,Matricula
277,2020,9999,Matrícula,CI1237,100,Matricula
277,2020,9999,Matrícula,CI1002,100,Matricula
278,2019,74,Aprovado,CI1055,"96,6666666666667",Aprovado
278,2019,97,Aprovado,CMA111,"93,3333333333333",Aprovado
278,2019,90,Aprovado,CI1068,100,Aprovado
278,2019,100,Aprovado,CM304,100,Aprovado
278,2019,95,Aprovado,CI1003,"96,6666666666667",Aprovado
278,2019,83,Aprovado,CI1056,100,Aprovado
278,2019,80,Aprovado,CMA211,100,Aprovado
278,2019,88,Aprovado,CM303,100,Aprovado
278,2019,77,Aprovado,CI1001,"96,6666666666667",Aprovado
278,2019,88,Aprovado,CI1210,100,Aprovado
278,2020,99,Aprovado,CI1212,100,Aprovado
278,2020,94,Aprovado,CE009,100,Aprovado
278,2020,9999,Matrícula,CI1057,100,Matricula
278,2020,9999,Matrícula,CI1212,100,Matricula
278,2020,9999,Matrícula,CE009,100,Matricula
278,2020,9999,Matrícula,CI1237,100,Matricula
278,2020,9999,Matrícula,CI1002,100,Matricula
279,2019,70,Aprovado,CI1055,90,Aprovado
279,2019,77,Aprovado,CMA111,"91,1111111111111",Aprovado
279,2019,72,Aprovado,CI1068,90,Aprovado
279,2019,57,Aprovado,CM304,90,Aprovado
279,2019,83,Aprovado,CI1003,"83,3333333333333",Aprovado
279,2019,38,R-nota,CI1056,"96,6666666666667",Reprovado
279,2019,70,Aprovado,CMA211,"95,5555555555556",Aprovado
279,2019,70,Aprovado,CM303,100,Aprovado
279,2019,3,Reprovado por Frequencia,CI1001,"56,6666666666667",Repr. Freq
279,2019,73,Aprovado,CI1210,"93,3333333333333",Aprovado
279,2020,36,R-nota,CI1001,100,Reprovado
279,2020,9999,Matrícula,CI1056,100,Matricula
279,2020,9999,Matrícula,CI1212,100,Matricula
279,2020,9999,Matrícula,CE009,100,Matricula
279,2020,9999,Matrícula,CI1237,100,Matricula
279,2020,9999,Matrícula,CI1001,100,Matricula
280,2019,0,R-nota,CI1055,90,Reprovado
280,2019,12,R-nota,CMA111,"93,3333333333333",Reprovado
280,2019,73,Aprovado,CI1003,100,Aprovado
280,2019,15,R-nota,CI1055,"96,6666666666667",Reprovado
280,2019,20,R-nota,CI1068,100,Reprovado
280,2019,35,R-nota,CM304,100,Reprovado
280,2020,9999,Cancelado,CMA111,100,Cancelado
280,2020,9999,Matrícula,CI1055,100,Matricula
280,2020,9999,Matrícula,CMA111,100,Matricula
280,2020,9999,Matrícula,CI1068,100,Matricula
280,2020,9999,Matrícula,CM304,100,Matricula
281,2019,18,R-nota,CI1055,100,Reprovado
281,2019,9999,Cancelado,CMA111,100,Cancelado
281,2019,27,R-nota,CI1068,"76,6666666666667",Reprovado
281,2019,13,R-nota,CM304,80,Reprovado
281,2019,89,Aprovado,CI1003,90,Aprovado
281,2019,9999,Trancamento Total,CI1055,100,Tr. Total
281,2019,9999,Trancamento Total,CI1068,100,Tr. Total
281,2019,9999,Trancamento Total,CM304,100,Tr. Total
281,2019,9999,Trancamento Total,TRT001,0,Tr. Total
281,2020,9999,Matrícula,CI1055,100,Matricula
281,2020,9999,Matrícula,CMA111,100,Matricula
281,2020,9999,Matrícula,CI1068,100,Matricula
281,2020,9999,Matrícula,CM304,100,Matricula
282,2019,21,R-nota,CI1055,"96,6666666666667",Reprovado
282,2019,2,R-nota,CMA111,"95,5555555555556",Reprovado
282,2019,12,R-nota,CI1068,75,Reprovado
282,2019,35,R-nota,CM304,80,Reprovado
282,2019,79,Aprovado,CI1003,"96,6666666666667",Aprovado
282,2019,75,Aprovado,CI1055,90,Aprovado
282,2019,6,R-nota,CMM022,100,Reprovado
282,2019,35,R-nota,CM304,"96,6666666666667",Reprovado
282,2019,77,Aprovado,CE009,100,Aprovado
282,2019,0,Reprovado por Frequencia,CM303,"33,3333333333333",Repr. Freq
282,2020,9999,Matrícula,CI1056,100,Matricula
282,2020,9999,Matrícula,CI1068,100,Matricula
282,2020,9999,Matrícula,CM304,100,Matricula
282,2020,9999,Matrícula,CM303,100,Matricula
282,2020,9999,Matrícula,CI1001,100,Matricula
283,2019,91,Aprovado,CI1055,"93,3333333333333",Aprovado
283,2019,10,R-nota,CMA111,"88,8888888888889",Reprovado
283,2019,97,Aprovado,CI1068,"86,6666666666667",Aprovado
283,2019,25,R-nota,CM304,"83,3333333333333",Reprovado
283,2019,68,Aprovado,CI1003,"93,3333333333333",Aprovado
283,2019,70,Aprovado,CI1056,"96,6666666666667",Aprovado
283,2019,5,R-nota,CM303,100,Reprovado
283,2019,89,Aprovado,CI1001,100,Aprovado
283,2019,71,Aprovado,CI1210,"93,3333333333333",Aprovado
283,2020,9999,Matrícula,CI1212,100,Matricula
283,2020,23,R-nota,CMA111,100,Reprovado
283,2020,83,Aprovado,CI1002,100,Aprovado
283,2020,9999,Matrícula,CI1057,100,Matricula
283,2020,9999,Matrícula,CI1212,100,Matricula
283,2020,9999,Matrícula,CMA111,100,Matricula
283,2020,9999,Matrícula,CI1002,100,Matricula
284,2019,8,R-nota,CI1055,"96,6666666666667",Reprovado
284,2019,12,R-nota,CMA111,"97,7777777777778",Reprovado
284,2019,8,R-nota,CI1068,75,Reprovado
284,2019,25,R-nota,CM304,80,Reprovado
284,2019,92,Aprovado,CI1003,100,Aprovado
284,2019,70,Aprovado,CI1055,100,Aprovado
284,2019,70,Aprovado,CI1068,100,Aprovado
284,2019,55,Aprovado,CM304,100,Aprovado
284,2019,5,R-nota,CM303,100,Reprovado
284,2020,52,Aprovado,CMA111,100,Aprovado
284,2020,9999,Matrícula,CI1056,100,Matricula
284,2020,9999,Matrícula,CMA111,100,Matricula
284,2020,9999,Matrícula,CI1210,100,Matricula
285,2019,73,Aprovado,CI1055,100,Aprovado
285,2019,78,Aprovado,CMA111,"95,5555555555556",Aprovado
285,2019,86,Aprovado,CI1068,100,Aprovado
285,2019,65,Aprovado,CM304,90,Aprovado
285,2019,83,Aprovado,CI1003,90,Aprovado
285,2019,78,Aprovado,CI1056,"96,6666666666667",Aprovado
285,2019,52,Aprovado,CMA211,"86,6666666666667",Aprovado
285,2019,75,Aprovado,CM303,100,Aprovado
285,2019,85,Aprovado,CI1001,90,Aprovado
285,2019,84,Aprovado,CI1210,"93,3333333333333",Aprovado
285,2020,9999,Cancelado,CI1212,100,Cancelado
285,2020,90,Aprovado,CI1002,100,Aprovado
285,2020,9999,Matrícula,CI1057,100,Matricula
285,2020,9999,Matrícula,CI1212,100,Matricula
285,2020,9999,Matrícula,CE009,100,Matricula
285,2020,9999,Matrícula,CI1237,100,Matricula
285,2020,9999,Matrícula,CI1002,100,Matricula
286,2019,75,Aprovado,CI1055,100,Aprovado
286,2019,72,Aprovado,CMA111,"91,1111111111111",Aprovado
286,2019,71,Aprovado,CI1068,"96,6666666666667",Aprovado
286,2019,50,Aprovado,CM304,"96,6666666666667",Aprovado
286,2019,87,Aprovado,CI1003,"93,3333333333333",Aprovado
286,2019,62,Aprovado,CI1056,100,Aprovado
286,2019,63,Aprovado,CMA211,"95,5555555555556",Aprovado
286,2019,70,Aprovado,CM303,100,Aprovado
286,2019,90,Aprovado,CI1001,100,Aprovado
286,2019,94,Aprovado,CI1210,"96,6666666666667",Aprovado
286,2020,9999,Cancelado,CI1212,100,Cancelado
286,2020,93,Aprovado,CI1002,100,Aprovado
286,2020,9999,Matrícula,CI1057,100,Matricula
286,2020,9999,Matrícula,CI1212,100,Matricula
286,2020,9999,Matrícula,CE009,100,Matricula
286,2020,9999,Matrícula,CI1237,100,Matricula
286,2020,9999,Matrícula,CI1002,100,Matricula
287,2019,89,Aprovado,CI1055,100,Aprovado
287,2019,91,Aprovado,CMA111,"97,7777777777778",Aprovado
287,2019,94,Aprovado,CI1068,100,Aprovado
287,2019,83,Aprovado,CM304,100,Aprovado
287,2019,100,Aprovado,CI1003,"93,3333333333333",Aprovado
287,2019,83,Aprovado,CI1056,100,Aprovado
287,2019,83,Aprovado,CMA211,100,Aprovado
287,2019,95,Aprovado,CM303,100,Aprovado
287,2019,96,Aprovado,CI1001,100,Aprovado
287,2019,84,Aprovado,CI1210,100,Aprovado
287,2020,99,Aprovado,CE009,100,Aprovado
287,2020,85,Aprovado,CI1002,100,Aprovado
287,2020,9999,Matrícula,CI1057,100,Matricula
287,2020,9999,Matrícula,CI1212,100,Matricula
287,2020,9999,Matrícula,CE009,100,Matricula
287,2020,9999,Matrícula,CI1237,100,Matricula
287,2020,9999,Matrícula,CI1002,100,Matricula
288,2019,62,Aprovado,CI1055,"83,3333333333333",Aprovado
288,2019,22,R-nota,CMA111,"84,4444444444444",Reprovado
288,2019,55,Aprovado,CI1068,100,Aprovado
288,2019,40,R-nota,CM304,90,Reprovado
288,2019,72,Aprovado,CI1003,75,Aprovado
288,2019,76,Aprovado,CI1056,"96,6666666666667",Aprovado
288,2019,27,R-nota,CM041,"75,5555555555556",Reprovado
288,2019,51,Aprovado,CM303,100,Aprovado
288,2019,70,Aprovado,CI1001,"76,6666666666667",Aprovado
288,2019,70,Aprovado,CI1210,"83,3333333333333",Aprovado
288,2020,71,Aprovado,CMA111,100,Aprovado
288,2020,9999,Matrícula,CI1057,100,Matricula
288,2020,9999,Matrícula,CI1212,100,Matricula
288,2020,9999,Matrícula,CMA111,100,Matricula
288,2020,9999,Matrícula,CI1002,100,Matricula
289,2019,78,Aprovado,CI1055,100,Aprovado
289,2019,90,Aprovado,CMA111,"95,5555555555556",Aprovado
289,2019,98,Aprovado,CI1068,100,Aprovado
289,2019,87,Aprovado,CM304,100,Aprovado
289,2019,98,Aprovado,CI1003,100,Aprovado
289,2019,88,Aprovado,CI1056,100,Aprovado
289,2019,75,Aprovado,CMA211,"97,7777777777778",Aprovado
289,2019,93,Aprovado,CM303,100,Aprovado
289,2019,91,Aprovado,CI1001,100,Aprovado
289,2019,93,Aprovado,CI1210,"96,6666666666667",Aprovado
289,2020,95,Aprovado,CE009,100,Aprovado
289,2020,9999,Matrícula,CI1057,100,Matricula
289,2020,9999,Matrícula,CI1212,100,Matricula
289,2020,9999,Matrícula,CE009,100,Matricula
289,2020,9999,Matrícula,CI1237,100,Matricula
289,2020,9999,Matrícula,CI1002,100,Matricula
290,2019,16,R-nota,CI1055,100,Reprovado
290,2019,10,R-nota,CMA111,"97,7777777777778",Reprovado
290,2019,7,R-nota,CI1068,100,Reprovado
290,2019,22,R-nota,CM304,90,Reprovado
290,2019,93,Aprovado,CI1003,95,Aprovado
